1550,0.0034
1550,0.0030
1550,0.0025
1550,0.0019
1550,0.0014
1550,0.0008
1550,0.0003
1550,0.0000
1550,0.0000
1550,0.0000
1550,0.0000
1550,1.0000
1550,0.3397
1550,0.1155
1550,0.0393
1550,0.0134
1550,0.0000
1550,0.0000
1550,0.0000
1550,0.0000
1550,0.0000
1550,1.0000
1550,0.3402
1550,0.1159
1550,0.0396
1550,0.0136
1550,0.0000
1550,0.0000
1550,0.0000
1550,0.0000
1550,0.2486
1550,0.0850
1550,0.0293
1550,0.0102
1550,0.0037
1550,0.0000
1550,0.0000
1550,0.0000
1550,0.0000
1550,1.0000
1550,0.3415
1550,0.1172
1550,0.0406
1550,0.0144
1550,1.0000
1550,0.3420
1550,0.1177
1550,0.0410
1550,0.0146
1550,0.3375
1550,0.1165
1550,0.0408
1550,0.0147
1550,0.0055
1550,0.0001
1550,0.0001
1550,0.0001
1550,0.0002
1550,1.0000
1550,0.3438
1550,0.1195
1550,0.0424
1550,0.0156
1550,0.0002
1550,0.0002
1550,0.0003
1550,0.0003
1550,0.0003
1550,0.2758
1550,0.0969
1550,0.0350
1550,0.0133
1550,0.1073
1550,0.0293
1550,0.0114
1550,0.0048
1550,0.0023
1550,1.0000
1550,0.3467
1550,0.1224
1550,0.0447
1550,0.0172
1550,0.0006
1550,0.0006
1550,0.0007
1550,0.0007
1550,1.0000
1550,0.3492
1550,0.1250
1550,0.0467
1550,0.0188
1550,0.0010
1550,0.0011
1550,0.0012
1550,0.0013
1550,0.0014
1550,0.4252
1550,0.1543
1550,0.0593
1550,0.0250
1550,0.0121
1550,0.0023
1550,0.0025
1550,0.0028
1550,0.0031
1550,0.0825
1550,0.0362
1550,0.0185
1550,0.0114
1550,0.0084
1550,1.0000
1550,0.3689
1550,0.1459
1550,0.0644
1550,1.0000
1550,0.3750
1550,0.1523
1550,0.0700
1550,0.0379
1550,0.2345
1550,0.1044
1550,0.0543
1550,0.0339
1550,0.0253
1550,0.8515
1550,0.3406
1550,0.1530
1550,0.0805
1550,0.0508
1550,0.2799
1550,0.1357
1550,0.0783
1550,0.0541
1550,0.7393
1550,0.2852
1550,0.1366
1550,0.0780
1550,0.0530
1550,0.0301
1550,0.0301
1550,0.1916
1550,0.0994
1550,0.0615
1550,0.0445
1550,0.0362
1550,0.0279
1550,0.0272
1550,0.3186
1550,0.1410
1550,0.0736
1550,0.0456
1550,0.0327
1550,0.2389
1550,0.1042
1550,0.0534
1550,0.0324
1550,0.0226
1550,0.0782
1550,0.0382
1550,0.0219
1550,0.0145
1550,0.0324
1550,0.0151
1550,0.0090
1550,0.0058
1550,0.0055
1550,0.0096
1550,0.0078
1550,0.0071
1550,0.0069
1550,0.2116
1550,1.0000
1550,0.5901
1550,0.4179
1550,0.3428
1550,0.3109
1550,0.2729
1550,0.2833
1550,0.2929
1550,0.3016
1550,0.5136
1550,0.4227
1550,0.3798
1550,0.3601
1550,0.3521
1550,1.0000
1550,0.6680
1550,0.5153
1550,0.4420
1550,0.9827
1550,0.6391
1550,0.5105
1550,0.4482
1550,0.4178
1550,0.7827
1550,0.5895
1550,0.4967
1550,0.4512
1550,0.4292
1550,0.5884
1550,0.5041
1550,0.4624
1550,0.4421
1550,0.5889
1550,0.5023
1550,0.4678
1550,0.4508
1550,0.4431
1550,0.6743
1550,0.5619
1550,0.5056
1550,0.4770
1550,0.4625
1550,0.8332
1550,0.6495
1550,0.5611
1550,0.5174
1550,0.4959
1550,0.9224
1550,0.7025
1550,0.5935
1550,0.5367
1550,0.6188
1550,0.5276
1550,0.4981
1550,0.4801
1550,0.4682
1550,0.8253
1550,0.6425
1550,0.5473
1550,0.4949
1550,0.4656
1550,0.6209
1550,0.5303
1550,0.4818
1550,0.4547
1550,0.6874
1550,0.5490
1550,0.4865
1550,0.4522
1550,0.4326
1550,0.4096
1550,0.4071
1550,0.4047
1550,0.4022
1550,0.7051
1550,0.5559
1550,0.4793
1550,0.4382
1550,0.4152
1550,0.5289
1550,0.4611
1550,0.4247
1550,0.4045
1550,0.3929
1550,0.6342
1550,0.5110
1550,0.4477
1550,0.4140
1550,0.3956
1550,0.6172
1550,0.4998
1550,0.4396
1550,0.4077
1550,1.0000
1550,0.6822
1550,0.5309
1550,0.4552
1550,0.4160
1550,0.8780
1550,0.6256
1550,0.5039
1550,0.4425
1550,0.4110
1550,0.6181
1550,0.5022
1550,0.4438
1550,0.4136
1550,0.5457
1550,0.4559
1550,0.4215
1550,0.4038
1550,0.3948
1550,0.6551
1550,0.5260
1550,0.4614
1550,0.4283
1550,0.4112
1550,0.7606
1550,0.5811
1550,0.4926
1550,0.4474
1550,0.4238
1550,0.6343
1550,0.5210
1550,0.4632
1550,0.4329
1550,0.8891
1550,0.6326
1550,0.5203
1550,0.4625
1550,0.4316
1550,1.0000
1550,0.6962
1550,0.5496
1550,0.4748
1550,0.4349
1550,0.9332
1550,0.6608
1550,0.5282
1550,0.4601
1550,1.0000
1550,0.6886
1550,0.5385
1550,0.4621
1550,0.4214
1550,0.4494
1550,0.4129
1550,0.3923
1550,0.3802
1550,0.3726
1550,1.0000
1550,0.6770
1550,0.5219
1550,0.4429
1550,0.4006
1550,0.3519
1550,0.3496
1550,0.3474
1550,0.3452
1550,0.8822
1550,0.6102
1550,0.4785
1550,0.4112
1550,0.9046
1550,0.5883
1550,0.4638
1550,0.4000
1550,0.3658
1550,0.8155
1550,0.5695
1550,0.4504
1550,0.3896
1550,0.6254
1550,0.4531
1550,0.3896
1550,0.3563
1550,0.3387
1550,0.3180
1550,0.4632
1550,0.3948
1550,0.3594
1550,0.3408
1550,0.4849
1550,0.3990
1550,0.3623
1550,0.3431
1550,0.3332
1550,0.6307
1550,0.4805
1550,0.4064
1550,0.3686
1550,0.3491
1550,0.4150
1550,0.3747
1550,0.3540
1550,0.3435
1550,0.3385
1550,0.9118
1550,0.6198
1550,0.4822
1550,0.4142
1550,0.5811
1550,0.4403
1550,0.3950
1550,0.3720
1550,0.6132
1550,0.4751
1550,0.4164
1550,0.3866
1550,0.3715
1550,0.3534
1550,0.3552
1550,0.3571
1550,0.3591
1550,0.3611
1550,0.6602
1550,0.5183
1550,0.4485
1550,0.4134
1550,0.3959
1550,0.5076
1550,0.4477
1550,0.4175
1550,0.4025
1550,1.0000
1550,0.6921
