1550,0.0757
1550,0.0802
1550,0.0846
1550,0.0889
1550,0.0930
1550,0.0970
1550,0.1008
1550,0.1044
1550,0.1079
1550,0.1163
1550,0.1178
1550,0.1197
1550,0.1218
1550,0.1241
1550,0.1266
1550,0.1291
1550,0.1313
1550,0.1339
1550,0.1365
1550,0.1390
1550,0.1414
1550,0.1438
1550,0.1852
1550,0.1736
1550,0.1670
1550,0.1635
1550,0.1620
1550,0.1617
1550,0.1621
1550,0.1611
1550,0.1630
1550,0.1649
1550,0.1667
1550,0.1684
1550,0.1700
1550,0.1716
1550,0.2007
1550,0.1922
1550,0.1872
1550,0.1844
1550,0.1829
1550,0.1822
1550,0.1821
1550,0.1810
1550,0.1818
1550,0.1825
1550,0.1831
1550,0.1836
1550,0.1840
1550,0.1842
1550,0.2222
1550,0.2087
1550,0.2000
1550,0.1943
1550,0.1905
1550,0.1879
1550,0.1861
1550,0.1829
1550,0.1823
1550,0.1817
1550,0.1809
1550,0.1801
1550,0.1791
1550,0.2125
1550,0.1990
1550,0.1899
1550,0.1835
1550,0.1789
1550,0.1753
1550,0.1725
1550,0.1684
1550,0.1668
1550,0.1652
1550,0.1635
1550,0.1617
1550,0.1598
1550,0.1579
1550,0.1775
1550,0.1677
1550,0.1607
1550,0.1553
1550,0.1511
1550,0.1475
1550,0.1444
1550,0.1405
1550,0.1382
1550,0.1358
1550,0.1335
1550,0.1311
1550,0.1287
1550,0.1390
1550,0.1321
1550,0.1268
1550,0.1225
1550,0.1189
1550,0.1157
1550,0.1128
1550,0.1095
1550,0.1072
1550,0.1048
1550,0.1025
1550,0.1001
1550,0.0978
1550,0.0955
1550,0.0933
1550,0.0910
1550,0.0888
1550,0.0866
1550,0.0844
1550,0.0823
1550,0.0802
1550,0.0781
1550,0.0761
1550,0.0741
1550,0.0721
1550,0.0701
1550,0.0683
1550,0.0664
1550,0.0866
1550,0.0767
1550,0.0699
1550,0.0651
1550,0.0614
1550,0.0586
1550,0.0562
1550,0.0532
1550,0.0517
1550,0.0503
1550,0.0489
1550,0.0476
1550,0.0463
1550,0.0776
1550,0.0641
1550,0.0554
1550,0.0496
1550,0.0457
1550,0.0428
1550,0.0407
1550,0.0376
1550,0.0367
1550,0.0358
1550,0.0349
1550,0.0341
1550,0.0333
1550,0.0326
1550,0.0439
1550,0.0389
1550,0.0355
1550,0.0332
1550,0.0316
1550,0.0304
1550,0.0295
1550,0.0283
1550,0.0279
1550,0.0275
1550,0.0272
1550,0.0269
1550,0.0267
1550,0.0265
1550,0.0861
1550,0.0616
1550,0.0476
1550,0.0394
1550,0.0344
1550,0.0313
1550,0.0294
1550,0.0260
1550,0.0260
1550,0.0261
1550,0.0263
1550,0.0265
1550,0.0267
1550,0.0460
1550,0.0391
1550,0.0350
1550,0.0327
1550,0.0313
1550,0.0306
1550,0.0304
1550,0.0296
1550,0.0302
1550,0.0308
1550,0.0314
1550,0.0321
1550,0.0328
1550,0.0335
1550,0.1242
1550,0.0883
1550,0.0682
1550,0.0569
1550,0.0503
1550,0.0466
1550,0.0447
1550,0.0404
1550,0.0414
1550,0.0424
1550,0.0435
1550,0.0446
1550,0.0458
1550,0.0514
1550,0.0511
1550,0.0514
1550,0.0521
1550,0.0530
1550,0.0541
1550,0.0554
1550,0.0565
1550,0.0579
1550,0.0595
1550,0.0610
1550,0.0626
1550,0.0642
1550,0.0659
1550,0.1214
1550,0.1030
1550,0.0924
1550,0.0865
1550,0.0834
1550,0.0821
1550,0.0819
1550,0.0800
1550,0.0818
1550,0.0837
